200094,6,9:30:57,6,10:08:10,walk,9
200100,6,10:33:08,6,10:48:05,bike,10
200101,6,23:34:31,6,23:37:15,bike,23
200102,7,9:32:33,7,9:58:39,bike,9
200109,6,11:52:26,6,11:58:36,bike,11
200118,7,8:32:17,7,8:46:26,bike,8
200127,6,18:25:03,6,18:45:25,bike,18
200128,7,10:48:37,7,10:55:35,bike,10
200141,6,21:40:32,6,21:40:53,walk,21
200158,6,12:55:04,6,16:33:55,bike,12
200159,6,23:28:23,6,23:31:46,bike,23
200160,6,23:28:23,6,23:56:09,bike,23
200161,7,23:35:04,7,23:35:57,bike,23
200162,7,23:35:04,7,23:35:35,bike,23
200163,7,23:35:36,7,23:35:57,walk,23
200177,6,12:21:42,6,12:41:02,bike,12
210001,7,19:34:24,7,19:53:45,taxi,19
520020,7,12:31:29,7,12:41:05,bus,12
520021,7,12:41:05,7,16:02:57,walk,12
520022,7,16:02:57,7,16:34:57,bus,16
520023,7,16:34:57,7,17:51:49,walk,16
520024,7,17:51:49,7,18:28:39,bus,17
520025,7,18:28:39,7,19:58:31,walk,18
520026,7,19:58:31,7,20:08:51,bus,19
520040,6,10:42:26,6,10:58:48,bus,10
520041,6,10:58:48,6,14:07:00,walk,10
520042,6,14:07:00,6,14:35:16,bus,14
520043,6,16:29:00,6,17:04:04,taxi,16
520044,6,17:04:04,6,17:38:00,walk,17
520045,6,17:38:00,6,18:01:16,bus,17
520046,6,18:01:16,6,19:58:26,walk,18
520047,6,19:58:26,6,20:19:12,bus,19
520048,7,16:47:24,7,17:30:10,bus,16
520049,7,20:32:08,7,21:07:46,bus,20
520065,6,16:33:13,6,16:55:09,bus,16
520066,6,18:04:43,6,18:09:07,bus,18
520067,6,18:49:53,6,19:15:55,walk,18
520068,6,19:43:35,6,20:13:53,bus,19
520083,6,15:59:05,6,16:43:25,bus,15
520084,6,20:02:57,6,20:33:32,bus,20
520085,7,13:50:00,7,14:10:00,bus,13
520086,7,14:10:00,7,21:28:00,walk,14
520087,7,21:28:00,7,21:35:00,taxi,21
520101,6,8:38:06,6,8:52:06,bus,8
520102,6,17:15:07,6,17:50:02,walk,17
520103,6,19:45:03,6,20:02:43,walk,19
520104,6,23:08:03,6,23:17:33,taxi,23
520118,7,6:26:55,7,6:59:45,walk,6
520119,7,6:59:45,7,7:54:40,bus,6
520120,7,9:22:49,7,11:23:17,airplane,9
520121,7,11:23:17,7,12:48:52,bus,11
520122,7,12:48:52,7,13:16:12,walk,12
520123,7,13:16:12,7,13:42:17,bus,13
520124,7,13:42:17,7,15:37:57,walk,13
520125,7,15:37:57,7,16:02:57,bus,15
520126,7,16:02:57,7,16:10:17,walk,16
520127,7,16:10:17,7,16:25:42,bus,16
520137,7,16:02:06,7,16:16:21,bus,16
520138,7,16:16:51,7,16:35:31,subway,16
520139,7,16:35:31,7,18:03:56,walk,16
520140,7,18:03:56,7,18:19:41,subway,18
520141,7,18:19:41,7,18:35:51,bus,18
520190,6,11:45:36,6,12:29:41,bus,11
520191,6,12:29:41,6,12:34:51,walk,12
520192,6,12:34:51,6,12:52:41,bus,12
520193,6,12:52:41,6,16:31:21,walk,12
520194,6,16:31:21,6,16:38:46,bus,16
520195,6,23:25:01,6,23:35:41,taxi,23
520196,7,11:49:08,7,12:54:33,bus,11
520197,7,12:54:33,7,14:40:38,walk,12
520198,7,14:40:38,7,16:03:58,bus,14
520199,7,16:03:58,7,16:36:28,subway,16
520200,7,16:36:28,7,16:42:13,bus,16
520201,7,16:42:13,7,17:06:53,walk,16
520202,7,17:06:53,7,18:05:38,bus,17
520231,6,0:21:16,6,0:42:26,taxi,0
520232,6,15:39:36,6,16:15:06,bus,15
520233,6,16:15:06,6,19:29:06,walk,16
520234,6,19:29:06,6,19:34:06,bus,19
520235,7,10:35:56,7,11:06:06,bus,10
520236,7,11:06:06,7,16:23:02,walk,11
520237,7,16:23:02,7,16:49:42,bus,16
520238,7,18:26:09,7,19:01:19,bus,18
520262,6,15:19:59,6,15:39:59,bus,15
520263,6,15:39:59,6,20:52:04,walk,15
520264,6,23:00:49,6,23:48:24,walk,23
520303,6,9:57:08,6,10:18:43,bus,9
520304,6,10:18:43,6,15:31:39,walk,10
520305,6,15:31:39,6,15:56:24,bus,15
520306,6,15:56:24,6,16:25:44,walk,15
520307,7,16:36:02,7,16:59:42,bus,16
520308,7,16:59:42,7,19:51:47,walk,16
520309,7,19:51:47,7,20:16:52,bus,19
520333,6,6:59:06,6,7:05:22,bus,6
520334,6,7:05:22,6,7:50:40,subway,7
520335,6,7:51:30,6,8:27:30,subway,7
520336,6,8:27:30,6,8:34:55,taxi,8
520337,7,5:37:35,7,5:49:30,bus,5
520338,7,5:49:30,7,6:17:15,subway,5
520339,7,6:17:15,7,6:35:00,walk,6
520340,7,6:35:00,7,6:42:55,subway,6
520341,7,6:42:55,7,7:31:20,walk,6
520342,7,7:31:20,7,8:38:50,bus,7
520343,7,8:38:50,7,9:58:55,walk,8
520344,7,9:58:55,7,10:02:05,bus,9
520345,7,11:19:47,7,11:58:52,bus,11
520346,7,14:30:34,7,17:28:54,bus,14
520347,7,17:28:54,7,17:43:39,walk,17
520373,5,23:59:25,6,0:04:50,taxi,23
520374,6,10:12:05,6,10:17:35,bus,10
520375,6,16:06:16,6,16:14:06,bus,16
520376,6,16:14:06,6,17:19:56,walk,16
520377,6,17:19:56,6,17:38:01,bus,17
520393,7,13:04:25,7,14:29:01,bike,13
520394,7,19:28:47,7,19:56:02,bike,19
520406,7,16:49:23,7,17:13:20,bus,16
520407,7,17:13:20,7,20:50:12,walk,17
520408,7,20:50:12,7,21:21:42,bus,20
560004,6,14:49:15,6,14:55:53,taxi,14
560005,6,14:56:58,6,14:59:15,walk,14
560024,6,12:28:47,6,12:36:55,bike,12
560027,6,13:03:13,6,13:50:39,bike,13
580002,7,9:27:42,7,10:33:15,car,9
580003,7,10:47:05,7,11:24:42,car,10
580008,6,15:58:18,6,16:01:36,walk,15
580009,6,16:02:10,6,16:49:54,bus,16
580010,6,16:50:58,6,17:00:49,taxi,16
580011,6,19:13:22,6,19:31:29,car,19
580022,6,9:16:18,6,9:27:18,taxi,9
580023,6,9:44:23,6,10:08:46,car,9
580024,6,10:24:32,6,11:13:08,car,10
580025,6,12:52:44,6,13:46:49,car,12
580026,6,14:39:05,6,15:08:49,car,14
580027,6,15:22:58,6,15:50:32,car,15
580031,7,16:50:25,7,16:59:16,walk,16
580032,7,19:35:08,7,19:49:24,walk,19
580033,7,19:53:59,7,20:10:18,taxi,19
600001,6,11:26:05,6,11:47:31,walk,11
620008,6,11:23:39,6,11:35:15,bus,11
620009,6,11:47:53,6,12:43:20,bus,11
620010,6,19:54:38,6,19:57:51,bus,19
620017,6,11:17:34,6,11:22:07,bus,11
620018,6,12:37:17,6,12:46:42,bus,12
620019,6,19:48:07,6,19:57:16,bus,19
620020,7,9:01:42,7,9:11:34,taxi,9
620025,7,17:53:19,7,18:29:45,walk,17
620033,7,12:45:27,7,13:02:54,bus,12
620034,7,13:47:57,7,14:20:19,bus,13
620045,6,11:09:38,6,11:17:42,taxi,11
620046,6,19:22:39,6,19:40:16,taxi,19
620047,7,11:56:59,7,12:01:33,walk,11
620048,7,12:01:33,7,14:39:46,taxi,12
620049,7,17:21:45,7,17:32:44,bus,17
620050,7,17:35:32,7,17:48:58,bus,17
620051,7,18:40:13,7,19:09:05,bus,18
620062,6,16:29:37,6,16:55:34,bus,16
620063,6,17:58:17,6,20:10:14,bus,17
620064,7,8:11:11,7,8:43:12,bus,8
620080,6,15:21:00,6,16:00:38,walk,15
620081,6,17:54:41,6,19:54:46,bus,17
620082,7,13:12:44,7,17:55:01,bus,13
620092,6,5:13:09,6,7:15:57,bus,5
620093,6,7:19:00,6,7:21:21,walk,7
620094,6,14:32:35,6,15:14:57,bus,14
620095,7,10:02:21,7,10:13:27,bus,10
620096,7,10:13:32,7,16:51:50,bus,10
620109,6,4:17:42,6,4:33:15,bus,4
620110,6,14:52:17,6,15:24:58,bus,14
620111,6,16:56:53,6,18:19:17,bus,16
620112,7,3:52:18,7,4:27:32,bus,3
620113,7,4:44:54,7,4:50:12,bus,4
620114,7,13:22:25,7,13:54:43,bus,13
620115,7,15:28:37,7,16:03:55,bus,15
620134,6,6:34:29,6,6:55:54,bus,6
620135,6,7:02:15,6,7:11:46,walk,7
620136,6,14:33:47,6,16:19:17,bus,14
620137,6,16:47:57,6,17:30:10,bus,16
620138,6,17:52:59,6,18:03:41,walk,17
620139,7,4:17:09,7,4:55:02,bus,4
620140,7,5:02:19,7,5:10:10,bus,5
620141,7,12:29:20,7,13:29:18,bus,12
620142,7,17:22:22,7,18:01:45,walk,17
620164,6,0:27:25,6,0:38:00,bus,0
620165,6,2:27:31,6,2:38:12,bus,2
620166,6,11:27:46,6,11:30:38,walk,11
620167,6,13:38:45,6,14:00:57,bus,13
620168,6,14:38:04,6,15:07:30,bus,14
620169,6,15:35:27,6,16:10:59,bus,15
620170,6,19:16:02,6,19:27:25,bus,19
620171,6,19:53:53,6,20:26:09,bus,19
620172,7,5:16:04,7,5:17:23,bus,5
620173,7,6:16:10,7,10:19:05,train,6
620174,7,10:19:05,7,10:48:51,bus,10
620175,7,13:13:07,7,13:20:36,walk,13
620176,7,19:15:37,7,19:37:12,walk,19
620202,6,11:11:07,6,11:38:50,bus,11
620203,6,13:09:24,6,13:16:44,walk,13
620204,6,14:48:56,6,15:30:55,bus,14
620205,7,9:26:04,7,9:54:49,bus,9
620206,7,10:47:10,7,14:43:37,bus,10
620207,7,15:27:04,7,15:49:11,bus,15
620208,7,18:17:12,7,20:00:39,bus,18
620231,6,8:52:11,6,10:30:11,bus,8
620232,6,12:39:41,6,15:05:42,bus,12
620233,6,16:24:18,6,16:24:36,bike,16
620234,7,7:56:18,7,9:34:03,bus,7
620235,7,9:50:46,7,9:52:52,bike,9
620236,7,9:54:04,7,10:12:54,bus,9
620237,7,18:57:07,7,20:12:59,bus,18
620238,7,21:14:06,7,21:19:00,bike,21
620263,6,10:16:33,6,10:17:06,walk,10
620264,6,10:41:24,6,10:46:28,bike,10
620265,6,14:15:29,6,17:00:25,bus,14
620266,6,14:22:47,6,14:36:40,bus,14
620267,7,7:43:32,7,10:15:30,bike,7
620268,7,12:16:46,7,12:41:02,bus,12
620269,7,13:38:40,7,14:49:21,bus,13
620270,7,16:03:21,7,16:37:28,bus,16
620271,7,18:33:14,7,18:56:05,bus,18
620295,6,5:04:09,6,18:36:39,train,5
620296,7,8:53:18,7,9:29:47,bus,8
620297,7,9:29:54,7,9:58:16,bus,9
620298,7,9:58:27,7,12:04:59,walk,9
620299,7,12:05:19,7,12:13:54,bus,12
620300,7,12:14:02,7,12:26:57,walk,12
620301,7,14:59:59,7,15:02:43,walk,14
620302,7,15:40:59,7,17:12:28,walk,15
620314,6,2:11:09,6,11:57:11,train,2
620315,6,12:17:02,6,13:50:59,bus,12
620316,6,13:51:30,6,14:01:06,walk,13
620317,6,17:05:39,6,17:55:34,bus,17
620318,6,17:57:27,6,18:43:54,bus,17
620319,6,18:44:03,6,18:58:00,walk,18
620320,7,16:48:37,7,16:53:47,walk,16
620321,7,16:54:09,7,17:33:20,bus,16
620322,7,17:33:28,7,17:47:00,walk,17
620323,7,17:49:23,7,18:16:18,bus,17
620324,7,18:16:25,7,18:23:43,walk,18
620325,7,18:28:02,7,18:38:27,walk,18
620341,6,10:36:16,6,10:41:43,walk,10
620405,6,7:02:37,6,7:33:25,bus,7
620406,6,7:33:32,6,7:43:25,walk,7
620407,6,7:43:25,6,8:04:24,bus,7
620408,6,8:06:56,6,8:11:26,walk,8
620409,6,11:07:33,6,11:13:00,walk,11
620410,6,11:13:00,6,12:03:40,bus,11
620411,6,12:03:52,6,12:05:57,walk,12
620412,6,12:06:09,6,12:24:24,bus,12
620413,6,12:24:34,6,12:35:15,walk,12
620414,6,13:18:10,6,13:36:34,walk,13
620415,6,13:36:43,6,13:58:44,bus,13
620416,6,13:58:55,6,14:01:48,walk,13
620417,6,15:16:24,6,15:25:43,walk,15
620418,6,16:33:10,6,20:25:49,walk,16
620419,7,0:30:41,7,8:28:12,walk,0
620420,7,9:14:04,7,10:01:53,walk,9
620421,7,10:02:05,7,10:08:54,bus,10
620422,7,10:09:01,7,10:21:04,walk,10
620423,7,13:38:39,7,14:04:16,walk,13
620424,7,14:55:08,7,16:35:43,walk,14
620469,6,11:01:34,6,11:34:35,walk,11
620470,6,12:42:12,6,14:08:34,walk,12
620471,6,14:12:08,6,14:20:27,walk,14
620472,6,14:20:43,6,15:23:30,bus,14
620473,6,15:23:41,6,15:33:20,bus,15
620474,6,15:33:30,6,15:37:12,walk,15
620475,7,13:32:21,7,14:41:53,bus,13
620476,7,14:42:01,7,14:45:46,walk,14
620477,7,14:45:56,7,15:28:10,bus,14
620478,7,15:28:21,7,15:36:46,walk,15
620479,7,16:15:24,7,16:24:52,walk,16
620480,7,16:38:39,7,17:28:20,walk,16
620528,6,12:28:15,6,13:20:21,walk,12
620529,6,14:06:46,6,14:16:48,walk,14
620530,6,17:48:09,6,17:52:48,walk,17
620531,7,12:44:43,7,12:46:14,walk,12
620532,7,13:35:59,7,14:04:54,walk,13
620533,7,14:28:02,7,15:59:30,walk,14
620534,7,16:03:15,7,16:32:38,bus,16
620535,7,16:32:45,7,16:50:09,walk,16
620536,7,17:39:29,7,17:54:14,walk,17
620537,7,17:54:22,7,18:09:07,bus,17
620538,7,18:09:16,7,18:50:36,walk,18
620539,7,19:08:07,7,19:27:01,bike,19
620540,7,21:34:29,7,21:42:15,bike,21
620585,6,9:08:37,6,9:15:00,walk,9
620586,6,9:15:00,6,9:57:51,bus,9
620587,6,9:57:59,6,10:14:00,walk,9
620588,6,10:14:00,6,11:04:48,bus,10
620589,6,11:04:57,6,11:13:13,walk,11
620590,7,14:05:51,7,14:08:29,car,14
620591,7,14:14:11,7,14:45:31,bus,14
620592,7,14:45:38,7,14:47:35,walk,14
620593,7,16:15:59,7,16:49:47,car,16
620594,7,16:49:56,7,16:55:41,walk,16
620595,7,17:37:10,7,19:45:24,walk,17
620596,7,21:02:40,7,21:14:30,bike,21
620597,7,22:14:24,7,22:18:24,bike,22
620636,6,10:12:48,6,10:27:00,walk,10
620637,6,10:27:00,6,10:49:00,bus,10
620638,6,10:49:00,6,11:00:43,walk,10
620639,6,11:34:09,6,11:46:08,walk,11
620640,6,11:46:17,6,11:57:22,bus,11
620641,6,11:57:37,6,11:59:00,walk,11
620642,6,11:59:00,6,12:47:00,bus,11
620643,6,12:47:00,6,12:58:34,walk,12
620644,6,15:12:07,6,19:08:44,walk,15
620645,7,12:20:06,7,12:53:00,bus,12
620646,7,12:53:00,7,13:06:00,walk,12
620647,7,13:06:00,7,13:35:27,bus,13
620648,7,13:35:35,7,13:45:34,walk,13
620677,6,9:06:51,6,10:26:04,bike,9
620678,6,10:28:21,6,10:35:53,walk,10
620679,6,10:36:04,6,11:10:51,bus,10
620680,6,11:10:58,6,11:14:38,walk,11
620681,6,16:05:31,6,16:49:13,bus,16
620682,6,16:49:23,6,17:08:25,walk,16
620683,6,18:28:34,6,18:48:22,walk,18
620684,7,7:56:27,7,8:26:42,bus,7
620685,7,8:27:06,7,8:42:59,walk,8
620686,7,11:15:20,7,11:32:00,walk,11
620687,7,11:32:00,7,12:17:24,bus,11
620688,7,12:17:35,7,12:48:55,walk,12
620689,7,12:50:03,7,13:24:18,bus,12
620690,7,13:24:27,7,13:28:14,walk,13
620729,6,12:06:31,6,12:27:24,bike,12
620730,6,18:03:22,6,18:19:03,walk,18
620731,7,10:31:22,7,11:49:51,bike,10
620732,7,16:03:18,7,16:20:52,bus,16
620733,7,16:21:00,7,16:37:48,walk,16
620734,7,16:38:40,7,16:50:39,bus,16
620735,7,16:50:47,7,16:59:38,bike,16
620736,7,17:29:14,7,17:46:48,walk,17
620737,7,19:02:15,7,19:11:54,walk,19
620771,6,11:10:12,6,11:51:38,bike,11
620772,6,12:10:39,6,12:18:22,bike,12
620773,6,16:33:17,6,16:51:54,walk,16
620774,6,16:52:01,6,17:21:00,bus,16
620775,6,17:21:00,6,17:32:55,walk,17
620776,6,18:15:37,6,18:41:54,bus,18
620777,6,18:42:02,6,18:55:54,walk,18
620778,7,9:37:02,7,10:35:13,bike,9
620779,7,11:25:51,7,16:59:21,walk,11
620780,7,20:26:49,7,20:31:40,bike,20
640004,6,7:17:00,6,7:27:20,bus,7
640005,6,7:27:21,6,7:59:10,walk,7
640006,6,13:18:59,6,13:20:57,bus,13
640007,6,13:20:58,6,13:54:18,walk,13
640008,6,13:54:19,6,14:09:44,bus,13
640009,6,14:09:45,6,16:33:04,walk,14
640010,6,16:33:05,6,16:56:54,bus,16
640011,6,18:57:36,6,19:19:42,bus,18
640012,6,19:19:43,6,19:31:18,bike,19
640013,6,19:31:19,6,19:52:08,walk,19
640014,7,6:53:35,7,7:00:33,walk,6
640015,7,7:00:34,7,7:21:26,bus,7
640016,7,7:21:27,7,7:58:27,walk,7
640017,7,13:20:06,7,13:30:16,bus,13
640018,7,13:30:17,7,14:57:00,walk,13
640019,7,14:57:01,7,15:34:44,walk,14
640020,7,18:04:59,7,18:25:39,bus,18
640021,7,18:25:40,7,18:34:11,walk,18
640022,7,20:31:29,7,20:40:17,bike,20
640039,6,18:54:29,6,19:05:27,bike,18
640040,6,20:18:06,6,20:28:32,bike,20
640041,6,20:28:33,6,20:38:13,run,20
640042,6,20:38:14,6,20:41:57,walk,20
640043,6,20:41:58,6,20:55:50,bike,20
640044,7,7:17:14,7,8:15:46,bus,7
640045,7,8:15:47,7,8:31:06,walk,8
640046,7,9:14:52,7,11:03:01,walk,9
640047,7,11:03:02,7,11:53:15,bus,11
640048,7,11:53:16,7,11:56:55,walk,11
640049,7,13:23:15,7,13:34:19,walk,13
640050,7,13:34:20,7,15:11:45,bus,13
640051,7,17:43:19,7,17:56:41,bike,17
640052,7,19:02:03,7,19:11:57,bike,19
640066,6,22:12:34,6,22:28:08,bike,22
640067,7,18:38:36,7,19:04:54,bike,18
640068,7,23:15:10,7,23:33:16,bike,23
650005,7,8:11:21,7,14:20:04,walk,8
650006,7,14:20:05,7,14:48:53,taxi,14
650007,7,14:48:54,7,20:50:43,walk,14
650008,7,20:50:44,7,21:10:10,taxi,20
650009,7,21:10:11,7,21:21:19,walk,21
650026,6,11:27:30,6,11:55:27,walk,11
650027,7,6:20:03,7,6:34:00,walk,6
650036,6,13:09:33,6,13:47:11,taxi,13
650037,7,10:29:33,7,10:30:20,walk,10
650038,7,10:30:21,7,10:34:12,bike,10
650039,7,10:34:13,7,20:41:54,walk,10
650047,6,9:18:27,6,11:52:25,taxi,9
650048,7,7:51:57,7,8:01:24,bike,7
650049,7,8:01:25,7,8:05:56,walk,8
650050,7,8:05:57,7,8:17:05,bike,8
650051,7,15:07:33,7,16:30:54,bike,15
650063,7,9:42:51,7,9:47:22,walk,9
650064,7,15:33:33,7,15:39:53,bike,15
650073,6,14:56:33,6,15:22:23,walk,14
650074,6,23:39:01,6,23:45:31,taxi,23
650075,6,23:45:36,6,23:53:16,walk,23
650089,6,7:47:33,6,8:08:10,bike,7
650090,6,20:49:33,6,20:56:15,bike,20
650091,7,8:25:00,7,8:34:23,bike,8
650092,7,19:05:03,7,19:27:58,bike,19
650101,6,8:48:27,6,9:54:57,bike,8
650102,7,7:56:51,7,8:26:15,bike,7
650103,7,20:07:52,7,20:11:53,walk,20
650111,6,9:41:41,6,9:50:33,walk,9
650112,6,21:43:57,6,21:47:41,walk,21
650113,7,11:31:33,7,12:26:39,subway,11
650114,7,12:26:40,7,12:37:31,taxi,12
650115,7,12:37:32,7,12:40:07,walk,12
650126,6,12:18:21,6,15:38:25,bike,12
650127,6,15:38:26,6,15:44:06,walk,15
650128,7,6:37:33,7,6:40:38,walk,6
650132,6,8:50:51,6,9:55:26,bus,8
650133,6,16:57:51,6,17:42:01,walk,16
650134,6,17:42:02,6,18:29:34,bike,17
650135,7,8:23:35,7,8:42:46,bike,8
650136,7,17:43:07,7,19:27:26,bike,17
650152,6,17:57:27,6,18:06:14,bike,17
650153,6,18:06:15,6,19:11:57,walk,18
650154,6,19:11:58,6,19:47:33,bus,19
650155,7,12:28:27,7,15:15:49,walk,12
650156,7,15:15:50,7,16:44:42,bike,15
650157,7,16:44:43,7,16:54:20,walk,16
650163,6,11:07:33,6,11:20:35,bike,11
650164,7,10:12:03,7,10:18:50,bike,10
650165,7,10:18:51,7,10:33:54,walk,10
650166,7,10:33:55,7,18:05:22,bike,10
650180,6,13:06:27,6,14:07:10,bus,13
650181,6,14:07:11,6,16:09:47,walk,14
650182,6,16:09:48,6,20:32:36,bus,16
650183,7,19:35:57,7,19:44:59,bike,19
650202,6,20:01:34,6,20:04:37,walk,20
650203,6,20:04:38,6,20:11:09,bus,20
650204,6,20:11:10,6,20:24:10,walk,20
650205,7,13:30:59,7,13:59:00,taxi,13
650206,7,13:59:01,7,14:45:49,walk,13
670001,6,8:28:35,6,8:36:47,walk,8
670002,6,8:36:47,6,9:26:23,subway,8
670003,6,9:26:23,6,9:38:39,bus,9
670004,6,9:38:39,6,12:20:09,walk,9
670005,6,12:20:09,6,12:34:15,bus,12
670006,6,12:34:15,6,13:02:31,subway,12
670007,6,13:02:31,6,15:09:33,walk,13
670008,6,15:09:33,6,15:51:59,subway,15
670009,6,15:51:59,6,17:10:00,walk,15
670010,6,17:10:00,6,17:35:23,subway,17
670011,6,17:35:23,6,17:52:35,walk,17
670012,6,19:46:34,6,20:09:18,walk,19
670013,6,20:09:18,6,21:20:23,subway,20
670014,6,21:20:23,6,21:28:17,walk,21
670015,6,16:57:49,6,17:23:08,subway,16
670016,6,17:23:09,6,18:10:29,walk,17
670017,6,18:10:30,6,18:38:37,subway,18
670018,6,18:38:38,6,21:28:25,subway,18
670019,6,21:28:26,6,22:50:00,subway,21
670020,6,8:29:13,6,8:34:46,walk,8
670021,6,8:34:47,6,9:07:54,subway,8
670022,6,9:07:55,6,9:14:57,walk,9
670023,6,9:14:58,6,9:56:53,subway,9
670024,6,9:56:54,6,14:43:49,walk,9
670025,6,14:43:50,6,14:52:14,bus,14
670026,6,14:52:15,6,16:00:22,walk,14
670027,6,16:00:23,6,16:16:05,subway,16
670028,6,16:16:06,6,20:55:35,walk,16
670029,7,13:26:22,7,13:28:28,walk,13
670030,7,13:28:29,7,14:00:05,subway,13
670031,7,14:00:06,7,14:06:59,walk,14
670032,7,14:07:00,7,14:22:18,subway,14
670033,7,14:22:19,7,16:52:27,walk,14
670034,7,18:52:04,7,20:32:59,walk,18
670035,7,22:26:23,7,22:26:47,subway,22
670036,7,22:26:48,7,22:35:34,walk,22
670037,6,8:39:59,6,8:53:29,walk,8
670038,6,8:53:30,6,8:59:01,subway,8
670039,6,8:59:01,6,9:04:07,walk,8
670040,6,9:04:08,6,9:19:38,subway,9
670041,6,9:19:39,6,9:22:32,walk,9
670042,6,9:22:33,6,10:01:35,subway,9
670043,6,10:01:36,6,17:34:53,walk,10
670044,6,17:34:56,6,18:02:43,bus,17
670045,6,18:02:44,6,20:08:02,walk,18
670046,6,20:08:03,6,20:34:56,subway,20
670047,6,20:34:57,6,21:25:52,walk,20
670048,6,22:44:16,6,22:48:43,subway,22
670049,6,22:48:44,6,22:57:22,subway,22
