1632267,1,9:29:04,1,9:33:46,walk,9
850457,5,16:07:15,5,16:24:19,bus,16
850498,3,20:19:05,3,20:21:13,walk,20
620763,5,9:19:03,5,9:23:24,walk,9
1632171,1,12:30:49,1,20:54:39,walk,12
1670927,1,13:26:38,1,13:29:14,walk,13
750157,5,22:13:30,5,22:59:40,walk,22
620257,4,12:44:40,4,13:36:19,bus,12
851071,3,21:50:04,3,21:56:45,walk,21
920034,1,12:37:16,1,12:46:31,walk,12
1670558,5,16:00:00,5,16:03:06,walk,16
851108,5,8:18:37,5,8:23:53,walk,8
1380006,5,15:33:49,5,17:00:01,walk,15
1280590,3,19:56:39,3,20:19:42,car,19
1631176,1,9:02:10,1,9:05:13,walk,9
1110010,3,8:00:44,3,8:25:52,bus,8
1631849,4,12:22:28,4,17:40:45,walk,12
1530931,4,18:25:17,4,18:53:20,walk,18
1040087,2,13:00:00,2,13:17:00,bus,13
680141,4,20:39:14,4,20:46:48,bike,20
1630250,4,20:36:17,4,20:57:12,bike,20
1260005,5,10:21:52,5,10:35:07,walk,10
1632552,1,19:14:52,1,19:46:32,walk,19
1530919,3,19:16:42,3,19:19:09,walk,19
1631771,5,21:01:34,5,21:15:23,bike,21
1280692,5,7:55:32,5,8:28:40,car,7
1630927,1,21:55:53,1,22:01:51,taxi,21
750363,3,8:15:45,3,8:20:53,walk,8
100243,2,15:19:07,2,15:20:28,walk,15
1670369,5,11:15:38,5,12:27:51,walk,11
750307,3,12:58:52,3,13:01:00,walk,12
1700011,3,8:57:53,3,9:19:16,subway,8
680629,5,6:44:48,5,7:07:19,bus,6
1632912,4,20:25:45,4,20:28:01,walk,20
520312,1,11:46:01,1,11:54:11,bus,11
850447,3,9:24:54,3,9:40:16,walk,9
1632996,2,19:05:50,2,19:31:17,car,19
620195,5,8:46:07,5,10:26:50,bus,8
100194,5,6:57:42,5,7:28:02,taxi,6
1110016,4,8:06:51,4,8:35:47,bus,8
1530971,5,16:58:28,5,17:07:55,bus,16
1260411,1,10:24:24,1,10:38:12,bike,10
1631210,3,12:33:46,3,20:36:15,walk,12
850270,2,12:20:24,2,12:31:28,bus,12
680118,1,12:54:47,1,13:23:15,bus,12
1280689,3,21:56:28,3,22:40:12,subway,21
1632160,3,19:45:48,3,20:16:33,walk,19
840417,3,8:32:39,3,8:40:14,walk,8
1280841,4,16:42:00,4,17:00:00,taxi,16
650081,3,9:26:24,3,10:11:11,subway,9
750173,2,20:14:44,2,20:51:36,train,20
680448,5,8:52:20,5,9:05:24,walk,8
1280136,4,20:44:00,4,21:15:00,car,20
680489,1,14:23:11,1,15:47:59,bike,14
1631801,5,21:15:17,5,21:29:26,bike,21
1630522,5,12:22:29,5,12:52:54,taxi,12
1630959,5,9:01:34,5,9:07:17,bus,9
1250046,5,7:23:43,5,7:48:41,bus,7
1670404,1,21:36:44,1,21:42:15,bike,21
820061,3,21:01:11,3,21:11:44,subway,21
1670162,2,1:33:04,2,1:33:37,walk,1
850197,3,21:22:29,3,21:33:39,walk,21
850561,3,18:27:33,3,18:31:36,walk,18
1530422,5,7:52:59,5,8:03:33,bus,7
910038,5,15:19:06,5,15:39:18,bus,15
1410015,1,7:15:51,1,7:56:55,walk,7
850281,3,22:46:35,3,22:58:11,walk,22
100273,5,12:24:45,5,12:38:29,walk,12
750169,2,18:42:37,2,18:46:42,walk,18
1632509,2,20:42:59,2,20:46:59,bus,20
1060002,1,23:00:00,2,22:59:59,car,23
851248,2,7:59:31,2,8:27:45,subway,7
851217,4,21:52:36,4,21:54:34,subway,21
1120074,5,0:48:01,5,1:05:31,walk,0
1630223,4,8:47:48,4,8:49:36,walk,8
520106,3,12:38:47,3,13:38:22,walk,12
680473,3,6:57:40,3,7:18:26,bike,6
851118,2,6:58:04,2,6:58:59,walk,6
1530022,4,8:13:35,4,8:38:12,walk,8
750147,1,17:05:05,1,17:27:53,walk,17
1150080,1,20:47:39,1,21:11:54,car,20
100335,5,19:45:26,5,19:54:25,train,19
1540006,1,18:50:00,1,19:01:00,taxi,18
1790241,2,18:30:48,2,18:37:50,bus,18
680800,2,19:30:46,2,19:38:36,walk,19
851080,1,17:43:28,1,17:55:42,subway,17
520299,2,12:07:17,2,12:52:17,bus,12
850104,4,13:47:20,4,14:43:24,bus,13
1670357,1,7:53:04,1,8:41:30,bike,7
1790255,1,21:14:07,1,21:21:10,subway,21
1670175,3,22:30:11,3,22:53:10,bike,22
1530040,5,20:28:03,5,20:34:09,taxi,20
1470006,5,19:59:55,5,20:04:05,walk,19
910088,4,22:54:27,4,23:03:36,bike,22
620649,1,8:27:29,1,8:51:26,bike,8
680731,4,19:59:57,4,20:11:29,bike,19
820059,2,8:44:25,2,9:13:39,subway,8
750099,5,15:29:26,5,17:03:10,train,15
1632549,1,10:44:13,1,11:07:12,taxi,10
850804,4,16:53:31,4,17:17:26,subway,16
1632879,3,7:35:43,3,7:37:38,walk,7
1530415,4,7:55:41,4,7:59:09,walk,7
1540036,4,19:50:00,4,20:08:00,walk,19
850031,2,5:40:28,2,5:50:08,bus,5
1633141,5,21:40:06,5,21:43:23,walk,21
1631529,1,9:01:53,1,9:10:18,bus,9
650011,2,7:47:21,2,8:02:44,bike,7
680319,2,7:44:24,2,8:09:16,bike,7
750156,5,17:13:52,5,17:29:12,bus,17
840362,5,15:51:21,5,16:29:57,walk,15
1440001,4,8:09:43,4,9:00:00,car,8
1150114,5,10:05:39,5,10:46:08,car,10
1040076,5,13:20:00,5,13:39:00,bus,13
1280013,3,18:52:00,3,19:03:00,taxi,18
1631956,3,8:37:54,3,8:39:58,walk,8
1280444,1,9:07:28,1,9:58:37,subway,9
850646,3,5:41:19,3,6:19:01,bus,5
1530016,5,16:13:51,5,16:28:33,taxi,16
1530181,3,17:02:01,3,17:17:22,bus,17
1670510,4,0:28:53,4,0:43:12,bike,0
730023,4,8:59:48,4,9:00:48,walk,8
1670711,3,19:00:17,3,19:17:46,bike,19
1790168,3,9:02:53,3,9:18:51,bike,9
1790275,5,17:08:42,5,17:11:06,walk,17
1631013,5,8:44:23,5,20:34:43,walk,8
1632672,5,20:51:24,5,20:54:42,walk,20
1670693,3,22:31:24,3,22:33:04,walk,22
1631413,4,8:01:48,4,8:14:31,bike,8
520010,3,18:25:00,3,19:35:00,walk,18
1260038,4,14:15:55,4,15:05:45,bus,14
560013,3,22:06:56,3,22:15:41,bike,22
620542,1,10:04:41,1,10:09:04,walk,10
750320,4,20:52:53,4,20:55:58,walk,20
1020014,4,15:55:32,4,16:03:12,bike,15
200032,5,8:37:45,5,8:53:05,bus,8
1630847,5,9:42:05,5,21:56:04,walk,9
750292,2,10:05:04,2,10:12:48,walk,10
750048,1,10:29:57,1,10:30:50,walk,10
1410083,1,21:06:36,1,21:08:59,subway,21
1670819,4,18:18:06,4,18:42:40,bus,18
680865,5,12:30:25,5,12:59:10,bus,12
520091,2,11:27:23,2,12:16:53,bus,11
680035,2,10:58:42,2,11:43:06,bus,10
1633084,3,11:05:54,3,12:15:46,walk,11
840225,5,21:35:59,5,22:01:29,walk,21
840045,1,13:16:18,1,13:28:00,taxi,13
1790088,4,20:41:01,4,20:47:23,walk,20
1632557,3,14:39:11,3,20:06:13,walk,14
620200,5,18:15:16,5,18:44:05,bus,18
851016,1,14:08:21,1,14:37:10,walk,14
851136,5,13:46:42,5,14:39:50,walk,13
1530411,2,18:55:35,2,19:11:05,car,18
1290016,5,12:36:35,5,13:00:36,bus,12
1790312,1,13:53:24,1,14:30:48,walk,13
840051,1,17:14:57,1,17:22:24,walk,17
200044,1,21:22:37,1,21:34:12,walk,21
620618,3,17:42:00,3,18:01:58,bus,17
1530152,3,7:19:15,3,7:23:15,walk,7
851097,4,8:17:14,4,8:45:57,subway,8
680513,4,15:24:59,4,15:42:55,bike,15
850600,1,21:37:07,1,21:52:47,walk,21
620143,1,11:47:41,1,12:05:12,walk,11
850932,5,15:21:22,5,15:43:27,walk,15
1530085,5,20:30:45,5,21:08:31,taxi,20
1530253,2,17:41:18,2,18:01:45,bus,17
520060,4,15:40:23,4,16:48:49,bus,15
520168,5,11:39:31,5,12:14:01,taxi,11
1670098,3,21:19:11,3,21:36:33,walk,21
750460,4,18:36:29,4,19:14:36,taxi,18
1531064,2,6:50:19,2,6:56:13,walk,6
1530359,5,7:13:06,5,7:25:16,walk,7
200024,3,8:51:18,3,9:01:25,bus,8
1390014,3,18:38:54,3,18:57:54,walk,18
1250085,2,15:25:04,2,15:41:39,walk,15
1630180,4,18:03:35,4,18:11:04,subway,18
1631264,3,8:14:59,3,8:20:45,walk,8
851249,2,8:27:50,2,8:31:46,walk,8
1630393,1,21:45:19,1,21:54:12,taxi,21
1530579,3,9:45:33,3,10:12:21,taxi,9
620614,3,13:50:19,3,14:07:59,walk,13
840410,1,22:26:56,1,22:54:51,car,22
1633167,4,7:00:00,4,23:59:00,car,7
620675,5,19:15:27,5,19:21:13,walk,19
1631308,3,20:21:23,3,20:26:35,walk,20
750323,5,8:28:09,5,8:34:56,walk,8
1280889,5,16:10:54,5,16:35:57,car,16
1630945,2,9:03:01,2,22:30:08,bike,9
200018,2,8:25:47,2,8:35:30,bus,8
1632827,1,7:10:24,1,7:19:39,bus,7
1630569,1,21:48:11,1,22:02:28,bike,21
850537,4,11:47:52,4,12:02:14,walk,11
1250017,5,19:13:00,5,19:50:00,bus,19
1633038,5,7:43:10,5,7:45:21,walk,7
1530309,3,18:30:30,3,18:36:45,walk,18
1250084,2,13:31:19,2,14:29:29,bus,13
1470165,3,8:08:04,3,8:42:24,walk,8
1631909,1,7:19:18,1,7:26:06,bus,7
680310,4,7:59:31,4,11:30:15,bike,7
1670126,4,16:45:45,4,17:04:21,bike,16
1530737,1,9:00:59,1,22:44:33,bike,9
1530445,3,11:08:28,3,11:56:40,bus,11
1632020,1,8:15:04,1,8:17:40,walk,8
100156,1,5:24:38,1,5:55:21,train,5
1631362,1,21:32:38,1,21:47:07,bike,21
910137,5,9:37:23,5,9:41:43,walk,9
851135,5,13:18:20,5,13:46:37,bus,13
1630859,1,9:49:46,1,9:56:55,bus,9
1670848,1,16:25:54,1,16:46:44,bike,16
1631988,4,20:49:22,4,20:51:36,walk,20
1630580,5,9:32:11,5,17:35:29,walk,9
850353,3,9:40:57,3,9:48:37,walk,9
810073,3,15:44:06,3,16:17:21,bike,15
840141,5,14:40:48,5,15:38:09,walk,14
650045,5,8:10:13,5,8:28:30,walk,8
620484,1,19:50:39,1,19:57:50,bike,19
1632747,2,8:00:04,2,8:10:30,taxi,8
200113,3,11:11:36,3,11:22:22,bike,11
860001,1,7:54:05,1,10:08:15,car,7
1633090,4,8:08:51,4,17:20:50,walk,8
1631580,2,20:47:08,2,21:02:38,bike,20
620723,5,9:12:35,5,10:30:02,bus,9
850949,2,6:21:36,2,6:26:04,bus,6
1280162,5,16:40:19,5,17:29:37,car,16
1632432,4,8:56:36,4,20:02:36,walk,8
1280199,1,8:18:37,1,8:55:27,subway,8
960024,4,19:39:22,4,20:19:08,bike,19
750012,2,10:46:35,2,10:54:28,taxi,10
1670136,3,8:52:35,3,9:05:00,bike,8
1631728,3,8:38:34,3,8:40:52,walk,8
1631506,1,8:59:31,1,9:04:35,walk,8
840208,2,18:14:28,2,18:18:47,subway,18
840380,3,8:49:33,3,9:21:56,subway,8
850275,3,7:38:29,3,7:51:32,bus,7
1280319,4,19:52:49,4,20:10:06,walk,19
1280371,1,12:13:44,1,12:25:48,taxi,12
620099,2,11:01:34,2,11:37:49,bus,11
1250088,5,8:30:24,5,8:39:44,bus,8
520001,2,16:39:00,2,16:56:00,bus,16
850421,5,7:44:00,5,7:54:04,walk,7
1120085,3,8:34:07,3,8:55:44,walk,8
850345,2,12:47:37,2,12:51:33,walk,12
910155,1,9:44:28,1,9:49:25,walk,9
1530993,3,8:29:22,3,8:33:08,walk,8
1631229,5,19:22:04,5,19:27:03,bus,19
750098,5,15:16:35,5,15:20:54,walk,15
1670687,3,19:05:54,3,19:36:56,taxi,19
1280901,3,21:01:34,3,21:25:50,car,21
750076,4,17:04:08,4,17:35:28,walk,17
1632773,1,20:36:48,1,20:38:54,walk,20
1632068,1,9:29:19,1,9:31:09,walk,9
910008,2,20:23:52,2,20:39:25,bus,20
1632250,5,9:23:51,5,9:29:01,bus,9
620602,1,19:08:27,1,19:27:18,bike,19
1540016,4,20:50:00,4,21:12:00,bus,20
850146,3,17:45:46,3,18:09:36,subway,17
1470089,4,19:34:56,4,19:41:46,bus,19
1631011,5,8:23:31,5,8:29:34,walk,8
1120162,3,8:16:01,3,8:29:19,walk,8
1631010,4,21:55:19,4,21:57:19,walk,21
960015,1,7:48:35,1,8:08:56,bike,7
1630538,3,7:33:07,3,21:39:29,bike,7
650078,1,10:02:57,1,10:54:50,walk,10
680625,3,11:30:54,3,12:11:40,bus,11
1530367,1,16:00:17,1,16:08:25,bus,16
1280325,5,16:16:39,5,17:06:45,car,16
680883,5,14:25:57,5,15:46:35,bus,14
1631371,5,16:40:27,5,21:49:06,walk,16
1630367,1,7:36:55,1,8:39:24,taxi,7
850604,2,17:45:09,2,17:53:27,walk,17
1470151,3,18:20:53,3,18:32:38,walk,18
1531079,4,18:19:26,4,18:26:32,walk,18
1530554,4,16:22:58,4,16:56:44,car,16
1670486,4,18:00:59,4,18:19:27,bike,18
850436,1,15:15:09,1,16:01:51,bus,15
620523,4,19:39:50,4,19:51:36,bike,19
1250015,5,12:50:02,5,14:10:00,walk,12
840422,3,10:23:10,3,10:31:14,walk,10
840286,3,8:40:42,3,9:04:05,walk,8
620333,1,14:52:45,1,14:59:48,walk,14
680296,1,16:19:23,1,16:31:31,bike,16
680412,2,16:20:39,2,16:35:01,bike,16
620659,2,9:15:38,2,9:56:30,bus,9
1790213,2,18:30:20,2,18:49:16,bike,18
750394,1,6:09:38,1,6:40:27,train,6
1280757,5,21:24:33,5,22:20:18,car,21
100236,2,10:05:04,2,10:12:48,walk,10
620201,5,19:01:32,5,19:18:14,walk,19
1631759,2,21:04:46,2,21:08:42,walk,21
1790276,5,17:11:06,5,18:22:06,taxi,17
730045,2,23:03:09,2,23:16:44,walk,23
1631271,4,9:40:29,4,9:45:24,bus,9
1470172,1,8:39:27,1,8:45:27,walk,8
650177,5,20:57:57,5,23:17:07,walk,20
680245,5,17:12:53,5,20:59:01,bike,17
620216,3,13:29:34,3,13:36:54,walk,13
1632251,5,9:29:03,5,9:33:45,walk,9
680162,3,8:03:57,3,8:26:07,bike,8
1280321,4,20:32:46,4,20:46:23,walk,20
1260441,3,10:00:23,3,10:20:24,bike,10
1632671,5,20:46:58,5,20:51:22,bus,20
750382,4,20:17:01,4,20:24:50,taxi,20
960112,5,8:42:35,5,9:02:14,bike,8
1050023,2,13:53:04,2,14:01:26,bus,13
650108,3,7:48:51,3,7:58:50,bike,7
760008,5,0:00:00,5,22:59:59,car,0
850733,2,17:25:05,2,17:31:41,walk,17
851176,5,17:56:04,5,18:08:47,subway,17
850140,2,21:05:31,2,21:06:17,walk,21
1670269,2,10:38:11,2,10:40:14,walk,10
850126,4,17:41:54,4,18:09:46,bus,17
750082,5,14:56:14,5,15:54:58,train,14
1260459,3,10:30:37,3,10:33:05,bike,10
100281,1,5:51:12,1,5:53:00,taxi,5
1790026,5,14:13:04,5,14:16:42,walk,14
820090,3,7:45:41,3,7:50:58,walk,7
1280640,4,21:24:23,4,21:51:38,car,21
1280052,1,8:21:00,1,8:35:00,train,8
650131,5,9:37:03,5,9:49:54,bike,9
1670572,2,19:41:32,2,21:09:59,walk,19
1632603,3,14:48:25,3,14:52:25,walk,14
1631047,4,9:01:46,4,22:04:06,walk,9
850320,4,17:53:31,4,17:59:29,walk,17
1630987,5,14:16:47,5,14:19:35,walk,14
750420,4,19:04:48,4,19:34:47,train,19
910161,2,9:17:47,2,9:19:37,walk,9
520173,5,17:29:11,5,17:42:16,walk,17
1630861,2,8:58:53,2,9:03:02,walk,8
1631249,2,7:25:05,2,7:39:04,walk,7
1631096,5,13:25:42,5,13:51:12,taxi,13
1633117,5,7:12:42,5,7:21:52,bus,7
1120069,2,11:24:39,2,11:31:20,walk,11
520206,1,14:49:41,1,16:39:41,taxi,14
200217,2,21:16:07,2,21:37:05,bus,21
851277,5,8:24:51,5,8:28:28,walk,8
1630134,3,20:51:00,3,21:11:25,taxi,20
1260144,4,20:39:06,4,20:47:00,walk,20
620543,1,11:01:28,1,11:07:49,walk,11
1390008,2,21:59:06,2,22:05:45,taxi,21
1790052,3,16:32:32,3,16:43:38,walk,16
851211,4,7:04:04,4,7:08:04,walk,7
680534,4,16:39:11,4,16:56:27,bike,16
1260390,4,9:46:35,4,10:01:09,walk,9
750238,3,20:13:48,3,20:27:30,taxi,20
1250076,4,4:01:36,4,6:26:22,train,4
1633056,4,7:21:30,4,7:40:04,bus,7
1250110,2,12:30:31,2,12:39:23,bike,12
800004,3,19:47:42,3,20:29:43,taxi,19
100043,1,8:29:12,1,9:03:10,bus,8
1280792,4,8:34:24,4,9:01:41,subway,8
520317,1,13:48:06,1,18:34:22,walk,13
1530254,2,18:01:47,2,18:02:49,walk,18
520254,2,15:48:12,2,15:56:47,bus,15
1530071,2,8:19:57,2,11:51:39,walk,8
850061,5,15:28:27,5,15:31:47,walk,15
1632460,4,7:11:36,4,16:54:20,walk,7
730054,1,9:14:27,1,9:28:15,walk,9
1110033,5,7:24:00,5,7:35:00,bus,7
1260314,1,20:25:04,1,20:37:04,walk,20
1670574,2,21:15:03,2,21:21:41,walk,21
1630112,1,21:02:00,1,21:21:58,bike,21
850344,2,11:03:19,2,11:23:15,walk,11
840243,2,9:18:02,2,9:21:52,walk,9
1470202,2,21:19:36,2,21:32:33,bus,21
1120201,4,9:29:32,4,9:40:58,walk,9
1790221,3,8:42:12,3,8:46:26,walk,8
1530119,2,7:17:18,2,7:20:47,walk,7
1632551,1,18:54:47,1,19:14:50,car,18
750386,5,7:46:55,5,7:55:56,subway,7
520039,5,17:08:05,5,18:32:19,bus,17
1120065,4,9:26:50,4,9:37:22,walk,9
1632393,4,9:30:23,4,9:42:34,bike,9
680221,3,21:37:02,3,21:50:02,bike,21
1670343,4,22:41:52,4,22:59:59,taxi,22
1280471,4,20:53:41,4,21:35:04,subway,20
840058,2,8:47:45,2,9:19:00,subway,8
1120063,2,12:57:04,2,13:28:36,walk,12
680724,1,6:54:11,1,7:09:03,bike,6
1120168,5,17:54:47,5,18:10:01,bus,17
910010,3,8:56:52,3,9:02:55,walk,8
1100011,5,19:23:23,5,19:30:20,walk,19
620190,2,17:44:30,2,18:30:36,bus,17
1470060,5,8:56:06,5,9:05:01,bus,8
851165,3,21:56:11,3,22:02:43,walk,21
1530162,5,21:06:08,5,21:14:16,bus,21
1790234,2,8:26:32,2,8:36:56,bus,8
1632382,5,22:36:50,5,22:38:02,walk,22
680961,5,17:29:45,5,17:59:31,bus,17
1280295,3,8:47:31,3,9:17:55,car,8
851000,4,5:50:05,4,5:52:58,bus,5
1631153,3,17:27:27,3,17:39:01,taxi,17
670065,2,19:06:27,2,19:36:04,walk,19
680813,5,18:11:14,5,18:46:30,bus,18
1670703,1,18:02:07,1,18:21:35,walk,18
100203,5,19:55:42,5,20:05:08,taxi,19
850739,5,9:19:53,5,10:03:16,bus,9
620367,2,10:38:50,2,10:44:24,walk,10
1280407,5,8:43:37,5,9:16:14,subway,8
690003,5,13:30:37,5,15:39:08,walk,13
1250118,2,21:27:25,2,21:48:00,bus,21
1260258,2,19:30:04,2,19:41:34,bus,19
1632570,4,17:02:32,4,17:10:01,walk,17
850136,2,19:16:57,2,19:25:29,walk,19
850091,1,11:26:35,1,11:36:53,walk,11
851297,1,18:17:38,1,18:19:25,subway,18
650079,2,14:12:03,2,14:55:29,bike,14
800014,5,20:55:26,5,21:10:27,bus,20
1280225,2,17:21:31,2,17:46:40,bus,17
750336,5,21:25:21,5,21:41:06,walk,21
1530015,5,14:23:16,5,16:08:52,walk,14
1630657,5,20:22:00,5,20:27:55,walk,20
1670692,3,22:15:39,3,22:31:24,taxi,22
1530714,3,9:03:03,3,9:05:11,walk,9
580020,4,8:18:09,4,8:28:17,bus,8
1631382,1,7:47:30,1,8:34:48,taxi,7
620704,2,15:18:24,2,15:25:31,walk,15
1632781,3,19:01:45,3,19:47:06,walk,19
1632044,4,9:58:25,4,10:01:45,bus,9
1530451,3,19:20:44,3,19:26:10,bus,19
680298,1,22:16:52,1,22:51:06,bike,22
960117,3,18:11:32,3,18:28:18,walk,18
1120075,5,7:52:01,5,7:57:09,walk,7
620547,1,12:20:38,1,13:01:21,bus,12
1790216,2,19:05:12,2,19:08:08,walk,19
851094,4,7:52:51,4,8:08:53,walk,7
520295,1,12:44:18,1,15:22:18,walk,12
1530182,3,17:17:24,3,17:26:38,walk,17
100199,5,18:27:15,5,18:42:10,taxi,18
1630042,4,21:34:31,4,21:52:58,bike,21
1632600,3,6:33:15,3,6:48:02,bus,6
1120182,2,13:47:01,2,14:25:16,car,13
1280107,4,20:28:00,4,20:44:00,walk,20
1631188,4,8:46:50,4,18:41:30,walk,8
750415,4,7:01:50,4,7:24:07,taxi,7
1632054,5,12:10:47,5,12:58:28,walk,12
851101,4,21:09:52,4,21:15:39,walk,21
1470128,2,18:14:14,2,19:03:24,walk,18
620634,5,17:46:39,5,18:55:40,bus,17
750257,5,19:41:46,5,19:49:31,train,19
850893,2,8:18:56,2,9:04:56,subway,8
620179,1,7:49:15,1,8:11:53,boat,7
1670797,1,8:01:23,1,8:15:05,bus,8
1670816,4,9:06:52,4,9:46:35,bus,9
100099,5,15:29:26,5,17:03:10,train,15
960060,4,8:15:13,4,8:37:59,bike,8
1531062,2,6:35:04,2,6:39:02,walk,6
1280491,5,9:39:33,5,10:29:09,car,9
850364,5,7:52:22,5,7:58:54,walk,7
820023,3,18:50:59,3,18:55:43,walk,18
1630074,4,17:10:18,4,17:16:23,walk,17
1632915,5,17:24:17,5,17:30:17,bus,17
851157,3,7:49:16,3,7:52:09,walk,7
1470177,2,8:28:58,2,8:51:25,bus,8
1630573,3,10:52:09,3,10:53:02,walk,10
100077,4,19:50:26,4,22:59:59,train,19
1530350,3,20:59:21,3,21:18:07,taxi,20
890026,4,17:59:39,4,18:33:43,car,17
680265,3,21:58:54,3,22:20:40,bike,21
780057,2,7:10:05,2,7:21:33,walk,7
850357,3,15:28:47,3,15:36:17,walk,15
1530656,5,7:48:03,5,20:08:06,walk,7
200126,5,8:03:58,5,8:20:07,bike,8
620447,3,11:59:20,3,12:02:26,walk,11
620707,2,19:36:54,2,19:41:36,bike,19
1280835,1,8:15:47,1,9:04:43,subway,8
1700015,3,8:59:29,3,9:02:01,walk,8
1120109,5,13:59:57,5,14:37:01,car,13
1631493,3,8:31:23,3,21:34:13,bike,8
1540052,1,8:07:00,1,8:23:00,bike,8
750150,2,17:17:30,2,17:36:30,bike,17
620153,4,8:20:28,4,8:53:57,bus,8
1790237,2,9:00:22,2,9:11:56,walk,9
1630358,4,8:58:47,4,8:59:49,walk,8
680908,1,8:25:59,1,9:31:33,bus,8
1632186,4,9:15:56,4,9:22:37,bus,9
1630212,1,8:34:25,1,8:39:36,subway,8
850763,3,9:09:37,3,9:23:54,walk,9
1120151,1,23:14:39,1,23:26:10,walk,23
850311,3,12:20:12,3,12:30:05,bus,12
650028,1,8:04:27,1,8:11:03,bike,8
620749,2,17:46:10,2,17:51:38,walk,17
1280926,2,7:10:24,2,7:49:40,subway,7
680856,2,5:09:43,2,6:20:36,bus,5
100042,1,5:16:50,1,6:17:42,train,5
1120120,2,22:38:10,2,22:48:29,walk,22
750148,1,18:48:13,1,18:54:23,bike,18
840138,5,6:22:40,5,7:16:18,walk,6
850607,3,17:21:49,3,17:22:54,walk,17
620079,5,18:09:09,5,19:01:13,bus,18
890014,4,8:23:05,4,8:56:02,car,8
100126,3,17:36:11,3,17:42:00,bus,17
1632189,4,21:40:09,4,21:43:37,walk,21
890009,1,6:56:52,1,7:34:24,car,6
1631608,5,16:04:04,5,16:24:03,taxi,16
1630314,4,12:38:57,4,14:02:26,taxi,12
680664,5,19:20:49,5,19:42:41,bike,19
680392,3,18:38:37,3,18:54:44,bike,18
1470142,4,21:37:47,4,21:49:57,bus,21
1260003,5,7:59:00,5,8:52:00,bike,7
620548,1,13:01:31,1,13:03:58,walk,13
1790015,4,17:25:52,4,18:19:32,bus,17
1630070,1,8:22:43,1,8:37:57,walk,8
1631278,4,18:22:16,4,18:24:25,walk,18
1280729,1,17:24:39,1,18:28:36,car,17
1280807,4,7:10:38,4,7:19:20,car,7
1670029,1,22:39:00,1,23:34:00,train,22
1630369,1,21:58:34,1,22:00:27,walk,21
1531066,2,16:55:30,2,17:09:18,bus,16
1380019,1,8:52:39,1,9:12:41,bike,8
530012,1,21:18:46,1,21:29:25,bus,21
1470170,1,8:05:37,1,8:15:27,walk,8
